gene_id,Atha_Col-0_root_GC_Alight_Rep1_GSM2493759,Atha_Col-0_root_GC_Alight_Rep2_GSM2493760,Atha_Col-0_root_GC_Alight_Rep3_GSM2493761,Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777,Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778,Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779
AT1G01010,64.08628326991915,71.06298207993396,59.11279733262228,137.65154321871933,132.83966537988456,157.10426414364136
AT1G01020,348.46916528018534,312.09103470156566,275.4656355700198,318.9250543588638,278.3307274626153,296.9543027454955
AT1G01030,43.05797157197693,50.54995632490148,61.47730922592717,43.62196792142514,30.36335208683076,69.92501930092708
AT1G01040,115.15504025063596,49.81734826222175,62.65956517257961,52.34636150571017,88.55977691992304,83.54677630760118
AT1G01046,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01050,1486.00069332125,1889.3961936510277,1938.8997525100108,1311.567168837516,1243.6322958897765,1137.870768624177
AT1G01060,347.4678171040929,353.11708621163064,338.1252007425994,3.8775082596822346,3.795419010853845,8.173054204004464
AT1G01070,171.2305381118152,207.32808173836403,289.65270692984916,346.06761217663944,337.7922919659922,183.43966102321127
AT1G01080,29.039097106682114,43.9564837607839,33.10316650626847,32.95882020729899,45.54502813024614,28.151631147126484
AT1G01090,1152.5517506824522,828.5797188907763,1334.766963770611,1193.3031669172078,919.7565402969151,950.7986390658525
AT1G01100,5268.092754422572,8088.725620046916,6917.379543863459,4902.139817303265,4730.357227194175,4586.89964271406
AT1G01110,379.51095873905246,164.10420604025987,202.1657668775682,372.24079292949455,358.03452669054604,257.90526599302973
AT1G01120,20.026963521849733,7.3260806267973155,2.364511893304891,4.846885324602793,11.386257032561534,13.621757006674105
AT1G01130,5.006740880462433,16.117377378954096,15.369327306481793,12.601901843967262,5.06055868113846,7.264937070226189
AT1G01140,6.00808905655492,53.4803885756204,10.64030351987201,51.37698444078961,40.48446944910768,62.66008223070089
AT1G01150,0.0,5.128256438758121,0.0,0.0,0.0,0.0
AT1G01160,643.8668772274689,597.8081791466609,488.27170596746004,412.954629656158,412.43553251278445,435.8962242135714
AT1G01170,180.2426716966476,142.12596415986792,125.31913034515922,142.49842854332212,120.18826867703842,158.01238127741962
AT1G01180,18.02426716966476,38.095619259346044,62.65956517257961,20.356918363331733,31.628491757115373,112.60652458850593
AT1G01183,0.0,0.0,0.0,0.0,0.0,0.9081171337782736
AT1G01190,0.0,7.3260806267973155,10.64030351987201,0.0,1.265139670284615,0.9081171337782736
AT1G01200,3.00404452827746,57.14342888901906,18.91609514643913,10.663147714126145,12.65139670284615,3.6324685351130945
AT1G01210,246.3316513187517,325.2779798298008,273.1011236767149,181.27351114014448,230.25541999179993,187.07212955832438
AT1G01220,65.08763144601163,36.630403133986576,54.3837735460125,39.74445966174291,68.3175421953692,42.681505287578865
AT1G01225,75.1011132069365,165.56942216561933,114.67882682528722,72.7032798690419,56.93128516280767,71.74125356848361
AT1G01230,359.48399521720273,646.8929193462029,621.8666279391864,385.81207183838234,395.9887167990845,399.57153886244043
AT1G01240,175.23593081618517,216.85198655320053,186.7964395710864,157.0390845171305,150.55162076386918,236.11045478235116
AT1G01250,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01260,103.13886213752613,69.5977659545745,75.66438058575652,129.89652669935487,129.04424636903073,139.85003860185415
AT1G01270,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01280,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01290,140.18874465294815,215.38677042784107,192.70771930434861,138.6209202836399,196.0966488941153,129.86075013029313
AT1G01300,498.67139169405834,287.9149686331345,541.47322356682,652.390764691536,407.374973831646,499.4644235780505
AT1G01305,0.0,1.465216125359463,0.0,0.0,0.0,0.0
AT1G01310,0.0,3.6630403133986578,10.64030351987201,0.0,0.0,0.0
AT1G01320,123.16582565937586,41.02605151006497,83.94017221232363,70.76452573920078,107.53687197419227,53.578910892918145
AT1G01335,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01340,0.0,16.117377378954096,13.004815413176901,4.846885324602793,13.916536373130764,19.07045980934375
AT1G01350,242.32625861438177,291.57800894653315,282.5591712499345,212.29357721760235,230.25541999179993,212.49940930411603
AT1G01355,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01360,444.5985901850641,281.3214960690169,309.75105802294075,257.8542992688686,241.64167702436146,353.25756503974844
AT1G01370,132.17795924420824,161.17377378954095,151.32876117151304,84.33580464808861,79.70379922793074,107.15782178583629
AT1G01380,9.01213358483238,12.454337065555437,9.458047573219565,6.785639454443911,6.325698351423075,9.081171337782736
AT1G01390,0.0,1.465216125359463,0.0,0.0,0.0,0.9081171337782736
AT1G01400,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01410,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01420,0.0,2.1978241880391947,3.5467678399573366,0.0,0.0,2.724351401334821
AT1G01430,133.17930742030072,78.38906270673128,130.04815413176902,158.00846158205107,174.58927449927685,102.61723611694492
AT1G01440,84.11324679176887,71.06298207993396,67.38858895918939,101.78459181665866,80.96893889821536,79.00619063870981
AT1G01448,241.3249104382893,54.21299663830013,131.23041007842144,120.20275605014928,173.32413482899224,142.57439000318897
AT1G01450,121.16312930719089,22.71084994307168,39.014446239530706,61.070755089995195,74.64324054679228,54.48702802669642
AT1G01453,0.0,4.395648376078389,5.911279733262227,0.0,2.53027934056923,0.0
AT1G01460,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01470,278.3747929537113,610.2625162122164,546.2022473534298,132.80465789411653,323.8757555928614,722.8612384875058
AT1G01480,4.005392704369947,19.780417692352753,9.458047573219565,2.908131194761676,7.59083802170769,4.540585668891368
AT1G01490,328.4422017583356,619.0538129643732,582.8521816996556,367.39390760489175,231.52055966208454,349.6250965046354
AT1G01500,40.05392704369947,34.432578945947384,59.11279733262228,54.285115635551286,77.17351988736151,51.7626766253616
AT1G01510,727.9801240192378,247.62152518574928,413.78958132835595,595.197517861223,535.1540805303921,475.8533780998154
AT1G01520,2.0026963521849734,0.0,1.1822559466524456,0.9693770649205586,0.0,3.6324685351130945
AT1G01530,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01540,245.33030314265923,175.8259350431356,154.87552901147038,192.90603591919117,225.19486131066145,196.1533008961071
AT1G01550,958.2902045205097,1232.2467614273085,1452.9925584358557,1066.3147714126146,1034.884250292815,1173.2873368415296
AT1G01560,0.0,0.0,1.1822559466524456,3.8775082596822346,10.12111736227692,0.0
AT1G01570,6.00808905655492,27.106498319150067,26.009630826353803,31.989443142378438,27.83307274626153,33.60033394979612
AT1G01580,80.10785408739893,34.432578945947384,72.11761274579918,62.04013215491575,6.325698351423075,90.81171337782737
AT1G01590,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01600,0.0,0.0,1.1822559466524456,0.0,0.0,0.0
AT1G01610,9.01213358483238,32.23475475790819,28.374142719658693,2.908131194761676,0.0,4.540585668891368
AT1G01620,6176.315550138458,5779.545006480403,7612.546040495097,6029.525343805875,5828.498461001221,5780.165556498712
AT1G01630,170.22918993572273,317.2192911403238,344.03648047586165,250.09928274950414,218.8691629592384,251.5484460565818
AT1G01640,76.10246138302898,153.1150851000639,249.456004743666,136.68216615379876,155.61217944500763,148.0230928058586
AT1G01650,292.3936674190061,131.8694512823517,190.34320741104372,253.0074139442658,284.65642581403836,310.5760597521696
AT1G01660,7.009437232647406,17.582593504313557,11.822559466524455,15.510033038728938,6.325698351423075,37.23280248490922
AT1G01670,25.033704402312168,44.68909182346363,9.458047573219565,23.26504955809341,25.3027934056923,13.621757006674105
AT1G01680,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01690,93.12538037660126,73.99341433065288,61.47730922592717,54.285115635551286,73.37810087650766,85.36301057515773
AT1G01695,0.0,0.0,4.729023786609782,0.0,1.265139670284615,0.0
AT1G01700,27.03640075449714,10.256512877516242,16.551583253134236,5.816262389523352,1.265139670284615,14.529874140452378
AT1G01710,77.10380955912147,57.876036951698794,75.66438058575652,98.87646062189698,65.78726285479998,98.98476758183183
AT1G01715,27.03640075449714,32.23475475790819,26.009630826353803,7.755016519364469,17.71195538398461,25.42727974579166
AT1G01720,1835.471206777528,900.3753090333901,1026.1981616943228,1619.8290754822535,1527.0235820335301,2079.588236352247
AT1G01725,180.2426716966476,275.46063156757907,316.84459370285543,113.41711659570537,101.2111736227692,191.61271522721574
AT1G01730,500.6740880462433,388.2822732202577,646.6940028188877,501.1679425639288,428.88234822648445,589.3680198220997
AT1G01740,20.026963521849733,10.256512877516242,18.91609514643913,21.32629542825229,25.3027934056923,17.2542255417872
AT1G01750,127.17121836374581,284.98453638241557,280.1946593566296,184.18164233490614,235.31597867293837,250.64032892280355
AT1G01760,75.1011132069365,82.78471108280966,53.20151759936005,93.06019823237364,88.55977691992304,48.1302080902485
AT1G01770,217.2925542120696,141.3933560971882,196.25448714430595,175.45724875062112,237.8462580135076,161.64484981253273
AT1G01780,109.14695119408104,118.68250615411651,182.06741578447662,86.27455877792973,145.4910620827307,122.59581306006694
AT1G01790,85.11459496786136,60.073861139737986,44.92572597279293,54.285115635551286,25.3027934056923,32.692216816017854
AT1G01800,1007.3562651490415,1021.2556393755458,904.4257991891209,1014.937786971825,960.2410097460228,1030.7129468383407
AT1G01810,14.018874465294813,18.315201566993288,10.64030351987201,9.693770649205586,2.53027934056923,15.437991274230653
AT1G01820,508.68487345498323,485.719145556662,517.8281046337712,508.9229590832933,508.5861474544152,697.4339587417142
AT1G01830,135.1820037724857,133.33466740771115,92.21596383889076,114.38649366062593,161.9378777964307,145.29874140452378
AT1G01840,18.02426716966476,43.9564837607839,29.55639866631114,16.479410103649496,18.977095054269224,23.611045478235116
AT1G01860,49.066060628531844,21.245633817712214,28.374142719658693,51.37698444078961,17.71195538398461,24.51916261201339
AT1G01870,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01880,13.017526289202326,18.315201566993288,15.369327306481793,0.9693770649205586,5.06055868113846,13.621757006674105
AT1G01890,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01900,4.005392704369947,3.6630403133986578,7.093535679914673,8.724393584285028,6.325698351423075,9.081171337782736
AT1G01910,448.603982889434,479.85828105522415,438.6169562080573,506.9842049534522,497.19989042185364,411.37706160155795
AT1G01920,383.51635144342237,213.18894623980188,203.34802282422064,300.5068901253732,293.51240350603064,244.28350898635563
AT1G01930,126.16987018765332,84.24992720816913,69.75310085249428,93.06019823237364,93.6203356010615,82.6386591738229
AT1G01940,235.31682138173437,406.59747478725103,362.9525756223008,211.32420015268178,230.25541999179993,200.69388656499848
AT1G01950,116.15638842672845,83.5173191454894,76.84663653240897,121.17213311506984,101.2111736227692,105.34158751827975
AT1G01960,303.4084973560235,185.34983985797209,204.53027877087308,336.37384152743385,364.3602250419691,366.87932204642254
