gene_id,Atha_Col-0_root_GC_Alight_Rep1_GSM2493759,Atha_Col-0_root_GC_Alight_Rep2_GSM2493760,Atha_Col-0_root_GC_Alight_Rep3_GSM2493761,Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777,Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778,Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779
AT1G01010,65.19067397614232,71.35723331252014,59.53616368640875,139.62213541379825,134.46340397551748,158.16395737724443
AT1G01020,354.4742897452739,313.38331331065547,277.4385227786648,323.49072219112406,281.7328464248938,298.95730671883774
AT1G01030,43.79998407772062,50.75926905735969,61.9176102338651,44.24645136352761,30.73449233726114,70.39667467079666
AT1G01040,117.13949230088075,50.02362747681824,63.10833350759327,53.095741636233136,89.64226931701165,84.11031259367911
AT1G01050,1511.6087528218002,1897.219636216386,1952.7861689142069,1330.3433043300636,1258.8335819803208,1145.5458878247819
AT1G01060,353.45568546439665,354.5792418209764,340.54685628625805,3.933017898980232,3.8418115421576426,8.22818275372948
AT1G01070,174.18133203000528,208.18656729322888,291.72720206340284,351.0218474839857,341.9212272520302,184.6769906948172
AT1G01080,29.53952414543949,44.138494832486685,33.3402516643889,33.430652141331976,46.10173850589171,28.341518373957094
AT1G01090,1172.4135272896847,832.010627592374,1344.3265760391096,1210.3862584111664,930.9989970495354,957.211927017196
AT1G01100,5358.8771216950745,8122.218690758092,6966.9218745835515,4972.317878785759,4788.1777853758085,4617.839009898622
AT1G01110,386.05102245246786,164.78371404128362,203.6136798075179,377.5697183021023,362.41088881020426,259.6448780065747
AT1G01120,20.372085617544478,7.356415805414447,2.38144654745635,4.91627237372529,11.525434626472927,13.713637922882464
AT1G01130,5.0930214043861195,16.184114771911783,15.479402558466274,12.782308171685754,5.122415389543524,7.313940225537315
AT1G01140,6.111625685263343,53.70183537952547,10.716509463553574,52.112487161488076,40.97932311634819,63.082734445259334
AT1G01160,654.962552604055,600.2835297218189,491.7687120497363,418.8664062413947,417.4768542477972,438.83641353223885
AT1G01170,183.34877055790028,142.71446662504027,126.21666701518654,144.53840778752354,121.65736550165869,159.07819990543658
AT1G01180,18.334877055790027,38.25336218815513,63.10833350759327,20.64834396964622,32.01509618464702,113.36607349582837
AT1G01190,0.0,7.356415805414447,10.716509463553574,0.0,1.280603847385881,0.9142425281921643
AT1G01200,3.0558128426316715,57.38004328223269,19.0515723796508,10.815799222195638,12.80603847385881,3.6569701127686574
AT1G01210,250.57665309579707,326.6248617604015,275.05707623120844,183.86858677732585,233.0699002242303,188.33396080758584
AT1G01220,66.20927825701955,36.782079027072236,54.77327059149605,40.31343346454738,69.15260775883756,42.969398825031725
AT1G01225,76.39532106579179,166.25499720236652,115.50015755163297,73.74408560587935,57.62717313236464,72.22515972718098
AT1G01230,365.6789368349234,649.5715156180958,626.32044198102,391.33528094853307,400.8290042317807,402.26671240455227
AT1G01240,178.25574915351416,217.74990784026764,188.13427724905165,159.2872249086994,152.39185783891983,237.70305732996272
AT1G01260,104.91624093035405,69.88595015143726,76.2062895186032,131.75609961583777,130.62159243335984,140.7933493415933
AT1G01290,142.60459932281134,216.27862467918476,194.08789361769252,140.6053898885433,198.49359634481152,130.7366815314795
AT1G01300,507.2649318768575,289.1071411527878,545.3512593675041,661.730261503424,412.3544388582536,502.8333905056904
AT1G01310,0.0,3.6782079027072236,10.716509463553574,0.0,0.0,0.0
AT1G01320,125.28832654789854,41.195928510320904,84.54135243470043,71.77757665638923,108.85132702779987,53.940309163337695
AT1G01340,0.0,16.184114771911783,13.097956011009925,4.91627237372529,14.086642321244689,19.19909309203545
AT1G01350,246.50223597228816,292.78534905549503,284.58286242103384,215.3327299691677,233.0699002242303,213.93275159696645
AT1G01360,452.2603007094874,282.4863669279148,311.96949771678186,261.54569028218543,244.59533485070324,355.6403434667519
AT1G01370,134.45576507579355,161.84114771911786,152.4125790372064,85.54313930282005,80.67804238531049,107.88061832667539
