gene_id,Atha_Col-0_root_GC_Alight_Rep1_GSM2493759,Atha_Col-0_root_GC_Alight_Rep2_GSM2493760,Atha_Col-0_root_GC_Alight_Rep3_GSM2493761,Atha_Col-0_root_FLT_Alight_Rep1_GSM2493777,Atha_Col-0_root_FLT_Alight_Rep2_GSM2493778,Atha_Col-0_root_FLT_Alight_Rep3_GSM2493779
AT1G01010,6.048556055784225,6.177065340289632,5.9197253461023305,7.135679897543328,7.081759343685599,7.314369864851083
AT1G01020,8.473601408133248,8.296380834715888,8.121215015821173,8.342033419184945,8.143295687452444,8.2286133646021
AT1G01030,5.48542631442476,5.693745338671254,5.975391969562974,5.499732742309767,4.987979858624364,6.157784976597332
AT1G01040,6.884347506944689,5.673093564521248,6.002440001319865,5.757443125869428,6.502112075765733,6.411262044969733
AT1G01050,10.562823156977451,10.89043121577118,10.932056865618398,10.378666921720564,10.299017457825048,10.163078381240139
AT1G01060,8.469461460802158,8.474027294043449,8.415939702974374,2.302470522021878,2.2755469264070993,3.206046575248516
AT1G01070,7.4527052339907485,7.708646403110811,8.19341300610049,8.459521159201769,8.421733401436345,7.536651235703938
AT1G01080,4.93260567770441,5.496286406773079,5.101828707134673,5.105621601736389,5.557708404991681,4.874871624859077
AT1G01090,10.196495813487816,9.702191091460396,10.393740712047727,10.24244323577439,9.864184592130202,9.904200960812831
AT1G01100,12.387984211100132,12.98783576935095,12.766512732969883,12.279992931264516,12.225562277412699,12.173314546443633
AT1G01110,8.596379949909732,7.373158478719962,7.676758791997342,8.564415204612946,8.505457837186968,8.02594169924972
AT1G01120,4.417655796674043,3.062884280998185,1.757640548399556,2.564688472852333,3.6467887599907307,3.8790820895710225
AT1G01130,2.6071578084575475,4.103003629049292,4.042592035129259,3.7847456163828754,2.614100931193593,3.0555323755024717
AT1G01140,2.8301793910650574,5.773517334642259,3.550470926621358,5.730979184693333,5.3916069993792535,6.001863804532347
AT1G01160,9.357469646821619,9.231901630739957,8.944766845962397,8.713786551684803,8.709004019992737,8.780823237914227
AT1G01170,7.526293984747628,7.167061483843539,6.991143884335342,7.185256122375397,6.9384900592484104,7.3226330389794585
AT1G01180,4.273133685707568,5.294744326074711,6.002440001319865,4.436184762418682,5.045053943924802,6.83751533228945
AT1G01190,0.0,3.062884280998185,3.550470926621358,0.0,1.1894158648668078,0.936773626090373
AT1G01200,2.0199910800441754,5.867403375323969,4.3256434674967075,3.5626453115797108,3.7872275047067405,2.2193916233438102
AT1G01210,7.974854232716207,8.355901029590912,8.108822772295008,7.530356289850759,7.870795615513929,7.564789400046689
AT1G01220,6.0705885060372085,5.239630185695744,5.801501969197131,5.3685390591345366,6.132424828537475,5.458427902214484
AT1G01225,6.274174445763267,7.385905505761763,6.864188095716991,6.223887520289773,5.873497589857455,6.194267529968592
AT1G01230,8.518373585367344,9.345563847112068,9.29305876511926,8.615943266104415,8.650437892101648,8.655590513369042
AT1G01240,7.48587558006734,7.773138598909785,7.5632670397669735,7.324515635258975,7.261078095254633,7.899073234478991
AT1G01260,6.726780015301256,6.147427803375113,6.270646474604719,7.0526343384377315,7.0402523714103005,7.147646055942303
AT1G01290,7.165958145857358,7.763402442590407,7.607980442556945,7.145732369160912,7.640198627100247,7.041513303745462
AT1G01300,8.989436884160042,8.180441998509226,9.093684974637597,9.372277986847358,8.691235569211416,8.976802926615989
AT1G01310,0.0,2.22595597745345,3.550470926621358,0.0,0.0,0.0
AT1G01320,6.980577479654015,5.39903189473576,6.418550111727646,6.185422108089252,6.779408487709444,5.779793123742325
AT1G01340,0.0,4.103003629049292,3.817414103856207,2.564688472852333,3.9151998506856454,4.336218614547851
AT1G01350,7.951297748549034,8.19861864090372,8.157765596865776,7.757108143525886,7.870795615513929,7.747741528130487
AT1G01360,8.824195996536506,8.147135546323481,8.289878247453155,8.036424703629603,7.940139346363607,8.478326100890426
AT1G01370,7.081677986557633,7.34732148464608,7.261272970989542,6.435347549532825,6.351876383791015,6.766603354733451
AT1G01380,3.345884363211961,3.7555186093568516,3.395856089680443,2.978704753188391,2.8881137774693033,3.3423307693025692
AT1G01430,7.092486220230692,6.316754868397995,7.044170704122495,7.333338566613854,7.473489275873509,6.704725442784165
AT1G01440,6.435674587451647,6.177065340289632,6.105829466669429,6.703788981518329,6.374320446496179,6.331617444734906
AT1G01448,7.945348034099216,5.792789694714068,7.057128374302368,6.941617584213574,7.46305615372775,7.175285831332613
AT1G01450,6.957115022695562,4.573185996448638,5.332488399361588,5.976020609079734,6.2584365175573575,5.8036029482946825
AT1G01453,0.0,2.436654778060947,2.7977634757042593,0.0,1.8323665782113225,0.0
AT1G01470,8.150620549568073,9.261600006793062,9.106207365439396,7.084339242116701,8.361218231142802,9.5092545357789
AT1G01480,2.3432421156342964,4.3828278819211315,3.395856089680443,1.9817662439469586,3.118297106631275,2.477991381549167
AT1G01490,8.388457365644733,9.282201472723266,9.199737544218484,8.545557017041462,7.878667132756607,8.463456419320238
AT1G01500,5.383502862119791,5.152798108459019,5.9197253461023305,5.808957756555103,6.305912802738541,5.730961174023691
AT1G01510,9.534352130140235,7.963744917290079,8.706506882022852,9.240119303030996,9.083998942878605,8.907080191667978
AT1G01540,7.9690010727781315,7.472113884097263,7.2944805972029565,7.619615787107286,7.8388729057516535,7.632823561384271
AT1G01550,9.930448025731518,10.274202408040846,10.51609288308205,10.08025782151574,10.03415785530875,10.20726005346835
AT1G01560,0.0,0.0,1.1314072584797026,2.302470522021878,3.491190045375357,0.0
AT1G01570,2.8301793910650574,4.818581588517775,4.765317902657224,5.063822063016932,4.866575924409413,5.122133203354508
AT1G01580,6.36611834213898,5.152798108459019,6.202302514865477,5.998382517387111,2.8881137774693033,6.530199570239364
AT1G01610,3.345884363211961,5.060403236723569,4.88642131200065,1.9817662439469586,0.0,2.477991381549167
AT1G01620,12.617410345114244,12.502950224705945,12.90464725733649,12.57857149238919,12.526680646609401,12.506841535334571
AT1G01630,7.444292098183591,8.31982024075571,8.440871129902712,7.992539901852031,7.79794981299155,7.990076615146076
AT1G01640,6.293037976837613,7.273787118595891,7.978668197140502,7.125556890118421,7.30846894174071,7.229025770614288
AT1G01650,8.221260605166956,7.0597823084056595,7.590261028147691,8.009153529529463,8.175603767815186,8.293108088217714
AT1G01660,3.023296159965543,4.221521229088426,3.690107820231246,4.064544171234344,2.8881137774693033,5.266184742260724
AT1G01670,4.726019582969213,5.519609094164877,3.395856089680443,4.620475412138826,4.734009205219002,3.8790820895710225
AT1G01690,6.5809021900058315,6.23457412092096,5.975391969562974,5.808957756555103,6.234099341491244,6.4419282383951755
AT1G01700,4.833007226283821,3.4981209077371616,4.143240408508444,2.7864974290254727,1.1894158648668078,3.966050219349238
AT1G01710,6.311658043331824,5.885469058987751,6.270646474604719,6.66237580430911,6.078767792960009,6.653238272580399
AT1G01715,4.833007226283821,5.060403236723569,4.765317902657224,3.1482891876143633,4.242484666800564,4.7332887555831
AT1G01720,10.86735724153716,9.821938969798518,10.014784591563558,10.68301057899074,10.59496727545973,11.032469647195777
AT1G01725,7.526293984747628,8.116870172283283,8.322441230475631,6.858488007676492,6.692766235536331,7.599207485272007
AT1G01730,8.99520788282717,8.610619006014208,9.349448504789299,8.992492471515641,8.765285118184126,9.215152924632076
AT1G01740,4.417655796674043,3.4981209077371616,4.3256434674967075,4.500266579021864,4.734009205219002,4.199327472860921
AT1G01750,7.026387810875156,8.165733976301889,8.14568466800878,7.553194213636925,7.902027231468021,7.9848794652370625
AT1G01760,6.274174445763267,6.394505543537572,5.77036782033407,6.575802872153606,6.502112075765733,5.628040223347249
AT1G01770,7.794657133348682,7.159657691566415,7.634158067044823,7.483566386507833,7.917393105424001,7.355220433157189
AT1G01780,6.807713833017854,6.908980220498451,7.526470945636661,6.4677628238351605,7.212077486358226,6.959106387227324
AT1G01790,6.452552011448296,5.938347187565979,5.531302988301441,5.808957756555103,4.734009205219002,5.083755065125909
AT1G01800,10.002415486418089,10.003495935296364,9.832737043051168,10.009083198056901,9.926263849110377,10.02051507668951
AT1G01810,3.9317265388436753,4.277318240303437,3.550470926621358,3.437300291044036,1.8323665782113225,4.048072493550993
AT1G01820,9.018063762377542,8.932894940882912,9.029388816438038,9.014602451735414,9.010675645271995,9.457664591428802
AT1G01830,7.11386276321434,7.07560501715845,6.552690848823822,6.870660972114322,7.365598870818559,7.202406011000646
AT1G01840,4.273133685707568,5.496286406773079,4.943362600256725,4.146926115026257,4.336930149526054,4.630539770365279
AT1G01860,5.66992277746725,4.481144292815004,4.88642131200065,5.730979184693333,4.242484666800564,4.682828794732468
AT1G01880,3.8320652302830154,4.277318240303437,4.042592035129259,0.9878698040913285,2.614100931193593,3.8790820895710225
AT1G01900,2.3432421156342964,2.22595597745345,3.0257977271975167,3.300019769549884,2.8881137774693033,3.3423307693025692
AT1G01910,8.837106632961367,8.915417030781681,8.790375654527924,9.009106642262054,8.97807350813219,8.697495370078377
AT1G01920,8.611487564650254,7.748673890984762,7.685130038068442,8.256486523521112,8.219653013222551,7.947965557898708
AT1G01930,7.015070876470233,6.4195183592936464,6.1548722349166844,6.575802872153606,6.581421824002535,6.395680990538294
AT1G01940,7.90912507772166,8.676948156189049,8.517874244293433,7.750535999528089,7.870795615513929,7.665674155622879
AT1G01950,6.896733173208013,6.407066158394437,6.292726778414137,6.953111663255082,6.692766235536331,6.742169734940508
AT1G01960,8.274434518506336,7.547799292683555,7.6934529900293604,8.418650849864544,8.530655672746464,8.532761036360151
AT1G01970,6.048556055784225,5.542560736098504,5.332488399361588,5.402472791787287,4.801814694866258,4.125681309628858
AT1G01990,8.113959648265164,7.340789284602468,7.923130306001027,7.900550363625292,7.977270500653231,8.095103038590404
AT1G02000,7.427317195785913,6.760269799752628,7.250031703267153,7.385172210984329,7.148389364113792,7.272328802836974
AT1G02010,4.417655796674043,5.091863603490015,4.633109472935568,4.224856850678213,4.662859071375115,4.874871624859077
AT1G02020,6.383824311952263,5.565152954005362,6.080668392470987,5.757443125869428,5.841635275573202,6.247317794935468
AT1G02030,3.345884363211961,3.832034110525921,3.0257977271975167,2.302470522021878,1.1894158648668078,4.125681309628858
AT1G02050,4.669395486951098,3.2968536670007587,4.943362600256725,5.730979184693333,5.3007868977289485,5.083755065125909
AT1G02060,5.833477993733844,2.22595597745345,5.151005370358901,5.78343035953613,5.873497589857455,4.461238979606894
AT1G02080,8.191408797190217,7.651729884855733,7.8505593695526015,7.981356901562384,8.048783243468648,7.995255110077634
AT1G02090,8.757850715065487,8.632177936364643,8.989389148048488,8.6830546630223,8.97807350813219,8.38671837340137
AT1G02100,9.114008088350795,8.55244456709387,8.470231033947893,8.870506132229437,9.097552446231632,9.005315931901789
AT1G02110,8.059916110768997,5.4725804795747575,6.314474233196454,7.175476230801844,7.22448454685251,6.849002385341576
AT1G02120,8.370808514029605,7.792415985361883,7.843097387770122,8.19488772012649,8.45370214453672,8.280437738461355
AT1G02130,10.14939804781554,10.275059186890427,10.419055357562703,9.942887556140834,9.840198449352402,9.808896103886692
AT1G02140,11.072340882328719,11.206043331633886,11.45386390505001,10.945035527650441,10.798503674400113,10.948862235948786
AT1G02145,8.135022667876335,7.708646403110811,7.192472727248645,7.696852382035667,7.789624029838515,7.790071168270679
AT1G02150,8.231075504740348,7.011245540787178,7.625484862176407,7.770163290281202,8.327107807094453,7.88797952797415
AT1G02160,9.373066941844966,9.330806524285904,9.13399155151464,8.651653857281843,8.803001400335505,8.792768771293762
AT1G02170,8.087190924435363,7.196302447059621,8.102586503710498,8.135593995685081,7.991859446996863,7.9848794652370625
AT1G02180,5.1957865546115665,6.086261166388852,5.9197253461023305,5.402472791787287,5.596408711655687,5.680418293561434
AT1G02220,6.549869199275112,6.3690514037874,6.96388121712764,6.619738622047142,7.236785816775404,7.753865191812348
AT1G02230,2.0199910800441754,4.221521229088426,4.633109472935568,2.7864974290254727,3.491190045375357,5.517209034163364
AT1G02260,6.859252540158291,6.206106263865388,7.120226467976753,6.634091482750661,6.728049957655789,7.05149091533502
AT1G02270,6.781237184872839,6.5723155420493855,7.107825693651159,6.730751737326937,6.6747954102765545,6.640074160844198
AT1G02280,7.90912507772166,7.806706844810706,7.572321271939626,7.723943876652199,7.1221054625066325,7.355220433157189
AT1G02290,5.517861105703177,5.39903189473576,5.801501969197131,5.435626674480977,5.873497589857455,5.850075212757217
AT1G02300,4.024945864894572,4.277318240303437,4.4088677814050925,3.977171568103091,5.3007868977289485,5.730961174023691
AT1G02305,9.492122819619679,9.292392926039929,9.39863548132806,9.216468695302034,8.769524839417754,9.591908356127872
AT1G02310,1.6027459801806105,4.0398817687282715,3.395856089680443,0.0,0.0,3.0555323755024717
AT1G02330,8.003769041462688,8.465045214450186,8.577547590913012,8.359414605783149,8.244233037447088,8.123757896014189
AT1G02335,6.134736206576074,8.705193930075382,8.151737777903879,7.560727216385024,8.794704802718236,7.7292130201736295
AT1G02340,5.383502862119791,4.891906239795624,6.055060700208132,2.978704753188391,2.614100931193593,6.8142631431972465
AT1G02350,3.345884363211961,2.6204670169350655,3.690107820231246,2.302470522021878,3.118297106631275,0.0
AT1G02360,5.273827609160701,5.938347187565979,6.225445440946383,5.704020719310491,5.253138807528718,7.410535029337582
AT1G02370,6.5961718979663555,6.5384636302362615,5.603742970828649,6.730751737326937,5.634097945266532,6.331617444734906
AT1G02380,3.9317265388436753,4.3310373851853505,4.042592035129259,2.302470522021878,4.987979858624364,4.199327472860921
AT1G02390,4.195054050493205,4.163479116685943,4.042592035129259,5.882936791533662,5.3916069993792535,5.960100411795307
AT1G02400,2.0199910800441754,5.938347187565979,5.198560873278406,0.0,2.2755469264070993,4.048072493550993
AT1G02410,8.60017171108167,8.31982024075571,8.338451189526698,8.293126385980496,8.207204152190654,8.210916455019687
AT1G02420,4.484827075855802,3.9046950705106074,4.633109472935568,5.063822063016932,4.801814694866258,4.461238979606894
AT1G02430,5.611007121822775,6.7797187500994145,6.6414019795391726,6.964514891293084,5.741595279238272,5.938756422853112
AT1G02440,4.273133685707568,5.9033113158571044,5.603742970828649,5.435626674480977,5.15284472770095,5.5457252152721175
AT1G02450,2.3432421156342964,3.062884280998185,2.5267932571235505,3.5626453115797108,4.032739699957219,4.829203948665053
AT1G02460,5.884120297424583,4.891906239795624,4.633109472935568,5.33378790348578,6.051171872921179,6.364004784876386
AT1G02475,6.134736206576074,6.191658873740227,6.377816220374614,5.224210702789328,5.045053943924802,5.601120377117629
AT1G02500,13.874823599964094,13.08141577237161,13.392642352845606,13.344691081250975,13.67872147281241,13.284289166705404
AT1G02510,2.3432421156342964,3.062884280998185,1.757640548399556,3.1482891876143633,4.032739699957219,0.0
AT1G02520,7.7338267351960335,6.2486001311696775,6.418550111727646,7.998099062351142,7.984583414698078,7.564789400046689
AT1G02530,1.0133581182122124,3.1846067899820594,3.395856089680443,3.5626453115797108,2.2755469264070993,1.9040900451165914
